year,root,mode,0,1,2,3,4,5,6,7,8,9,10,11
1556.0,,,0.0855393125246938,0.0,0.2356775977874358,0.0015804030027657,0.0914658237850652,0.0975898854207823,0.0,0.2402212564203872,0.0,0.1301856973528249,0.1114184116949822,0.0063216120110628
1515.0,,,0.0977973568281938,0.0,0.2447136563876652,0.0026431718061674,0.098237885462555,0.1121145374449339,0.0,0.1916299559471365,0.0,0.1374449339207048,0.1123348017621145,0.0030837004405286
1515.0,,,0.0923122588305135,0.0,0.2102997922232116,0.0,0.070495696052241,0.1573167111902641,0.0,0.2146037399821905,0.0,0.1196200653012763,0.1353517364203027,0.0
1515.0,,,0.0933267261314833,0.0,0.2385199867855963,0.0033036009250082,0.0731747604889329,0.1342913776015857,0.0006607201850016,0.1911133135117277,0.0,0.1475057813016187,0.1179385530227948,0.0001651800462504
1515.0,,,0.1017475728155339,0.0,0.2128155339805825,0.0,0.0893203883495145,0.1178640776699029,0.0,0.2271844660194175,0.0,0.1384466019417475,0.1118446601941747,0.0007766990291262
1515.0,,,0.1110077519379845,0.0,0.2325581395348837,0.0,0.08,0.1361240310077519,0.0,0.2133333333333332,0.0,0.0964341085271318,0.1305426356589147,0.0
1565.0,,,0.1380821917808219,0.0,0.1994520547945204,0.0,0.0863013698630137,0.0736986301369863,0.0,0.2890410958904109,0.0,0.114931506849315,0.0005479452054794,0.097945205479452
1565.0,,,0.1225943745373797,0.0,0.1963360473723168,0.0,0.1078830495928941,0.0717986676535899,0.0,0.2618430792005921,0.0,0.1410066617320503,0.0003700962250185,0.0981680236861584
1565.0,,,0.1422394899382347,0.0,0.207112970711297,0.0,0.0960948396094839,0.0736800159394301,0.0002390914524805,0.2523809523809524,0.0,0.1240884638374178,0.000836820083682,0.1033273560470213
1565.0,,,0.1354874387738979,0.0,0.2078527413493442,0.0,0.1025438457892242,0.0821614789066203,0.0006320113762047,0.2505925106651919,0.0,0.1252962553325959,0.0,0.0954337178069205
1565.0,,,0.1470120427175641,0.0,0.1801863212906157,0.0,0.1083844580777096,0.0858895705521472,0.0,0.2524426266757555,0.0,0.1359918200408998,0.0,0.0900931606453078
1540.0,,,0.1145556539710658,0.0,0.2140537348686153,0.0005904930617065,0.0791260702686743,0.1281369943903159,0.0,0.2044582226158842,0.0,0.1430469441984056,0.1095364629465603,0.0064954236787717
1540.0,,,0.1618920719520319,0.0,0.1723017988007994,0.0019986675549633,0.0866089273817455,0.1294970019986675,0.0,0.2103597601598934,0.0,0.1274983344437042,0.0998500999333777,0.0099933377748167
1540.0,,,0.1583188693280436,0.0,0.1688569303248202,0.0009918175055789,0.0841805107860153,0.1533597818001487,0.0,0.1768534589635507,0.0,0.135940986858418,0.1171584428465162,0.004339201586908
1540.0,,,0.1476376749587433,0.0,0.184340810463908,0.0051341605036366,0.0930566591284151,0.1299125970295214,0.0,0.1839129637552716,0.0,0.1332436892610476,0.1108428580160136,0.0119185868834423
1540.0,,,0.1568627450980392,0.0,0.1732026143790849,0.0028835063437139,0.0926566705113417,0.1337946943483275,0.0,0.2087658592848904,0.0,0.1255286428296809,0.1059207996924259,0.0003844675124951
1513.5,,,0.15968,0.0,0.19808,0.0,0.09472,0.1144,0.0,0.2288,0.0,0.12864,0.01344,0.06224
